,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
226,Cory Joseph,josepco01,190,90,1,2,-1,-1,-1,67093141,Right,"December 26, 2011","August 20, 1991",11 years
227,Kyle Lowry,lowryky01,183,88,1,-1,-1,-1,-1,215442045,Right,"November 1, 2006","March 25, 1986",16 years
228,Lucas Nogueira,noguelu01,213,109,-1,-1,-1,-1,1,8473305,Right,"November 21, 2014","July 26, 1992",4 years
229,Patrick Patterson,pattepa01,203,106,-1,-1,-1,1,-1,45399400,Right,"December 15, 2010","March 14, 1989",11 years
230,Norman Powell,powelno01,190,97,-1,1,2,-1,-1,48862988,Right,"November 1, 2015","May 25, 1993",7 years
231,Terrence Ross,rosste01,198,93,-1,1,2,-1,-1,81089837,Right,"October 31, 2012","February 5, 1991",10 years
232,Luis Scola,scolalu01,206,108,-1,-1,-1,1,-1,65252186,Right,"October 30, 2007","April 30, 1980",10 years
233,Jonas Valančiūnas,valanjo01,211,120,-1,-1,-1,-1,1,106875025,Right,"October 31, 2012","May 6, 1992",10 years
234,Delon Wright,wrighde01,196,83,1,2,-1,-1,-1,34268738,Right,"November 1, 2015","April 26, 1992",7 years
235,Nemanja Bjelica,bjeline01,208,106,-1,-1,-1,1,2,34314447,Right,"October 28, 2015","May 9, 1988",7 years
236,Gorgui Dieng,dienggo01,208,114,-1,-1,-1,2,1,73689391,Right,"November 1, 2013","January 18, 1990",9 years
237,Kevin Garnett,garneke01,211,108,-1,-1,3,1,2,343872398,Right,"November 3, 1995","May 19, 1976",21 years
238,Tyus Jones,jonesty01,183,88,1,-1,-1,-1,-1,30502295,Right,"November 10, 2015","May 10, 1996",7 years
239,Zach LaVine,lavinza01,196,90,3,1,2,-1,-1,87647297,Right,"October 30, 2014","March 10, 1995",8 years
240,Shabazz Muhammad,muhamsh01,198,101,-1,2,1,-1,-1,10525118,Left,"November 1, 2013","November 13, 1992",5 years
241,Adreian Payne,paynead01,208,107,-1,-1,-1,1,-1,5816400,Right,"December 26, 2014","February 19, 1991",4 years
242,Nikola Peković,pekovni01,211,139,-1,-1,-1,-1,1,61740800,Right,"October 27, 2010","January 3, 1986",6 years
243,Tayshaun Prince,princta01,206,96,-1,-1,1,-1,-1,81675782,Left,"October 30, 2002","February 28, 1980",14 years
244,Ricky Rubio,rubiori01,188,86,1,-1,-1,-1,-1,122459046,Right,"December 26, 2011","October 21, 1990",11 years
245,Damjan Rudež,rudezda01,208,103,-1,-1,1,-1,-1,3229931,Right,"October 29, 2014","June 17, 1986",3 years
246,Greg Smith,smithgr02,208,113,-1,-1,-1,2,1,3144007,Right,"February 19, 2012","January 8, 1991",5 years
247,Karl-Anthony Towns,townska01,211,112,-1,-1,-1,-1,1,114123435,Right,"October 28, 2015","November 15, 1995",7 years
248,Andrew Wiggins,wiggian01,201,89,-1,-1,1,2,-1,138943522,Right,"October 29, 2014","February 23, 1995",8 years
249,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,7923908,Left,"October 28, 2015","November 19, 1993",6 years
250,J.J. Barea,bareajo01,178,81,1,2,-1,-1,-1,40760477,Right,"November 4, 2006","June 26, 1984",14 years
251,Jeremy Evans,evansje01,206,90,-1,-1,1,2,-1,8946816,Right,"October 27, 2010","October 24, 1987",7 years
252,Raymond Felton,feltora01,185,92,1,2,-1,-1,-1,54171012,Right,"November 2, 2005","June 26, 1984",14 years
253,Devin Harris,harride01,190,83,1,2,-1,-1,-1,76065155,Right,"November 2, 2004","February 27, 1983",15 years
254,John Jenkins,jenkijo01,193,97,-1,1,-1,-1,-1,5912221,Right,"November 11, 2012","March 6, 1991",6 years
255,Wesley Matthews,matthwe02,193,99,-1,1,2,-1,-1,111874847,Right,"October 28, 2009","October 14, 1986",13 years
256,JaVale McGee,mcgeeja01,213,122,-1,-1,-1,-1,1,70692164,Right,"October 29, 2008","January 19, 1988",14 years
257,Salah Mejri,mejrisa01,218,106,-1,-1,-1,-1,1,4969307,Right,"October 28, 2015","June 15, 1986",4 years
258,Dirk Nowitzki,nowitdi01,213,111,-1,-1,-1,1,2,255371801,Right,"February 5, 1999","June 19, 1978",21 years
259,Zaza Pachulia,pachuza01,211,122,-1,-1,-1,-1,1,60356464,Right,"November 5, 2003","February 10, 1984",16 years
260,Chandler Parsons,parsoch01,206,104,-1,-1,1,2,-1,127164773,Right,"December 29, 2011","October 25, 1988",9 years
261,Dwight Powell,poweldw01,208,108,-1,-1,-1,2,1,60781395,Right,"November 14, 2014","July 20, 1991",8 years
262,Charlie Villanueva,villach01,211,105,-1,-1,-1,1,-1,51577806,Right,"November 2, 2005","August 24, 1984",11 years
263,Deron Williams,willide01,190,90,1,-1,-1,-1,-1,157522763,Right,"November 2, 2005","June 26, 1984",12 years
264,Lavoy Allen,allenla01,206,117,-1,-1,-1,1,2,15181767,Right,"January 7, 2012","February 4, 1989",6 years
265,Chase Budinger,budinch01,201,94,-1,-1,1,-1,-1,18236050,Right,"October 27, 2009","May 22, 1988",7 years
266,Rakeem Christmas,chrisra01,206,113,-1,-1,-1,1,-1,2224894,Right,"April 13, 2016","December 1, 1991",2 years
267,Monta Ellis,ellismo01,190,83,-1,1,-1,-1,-1,105540581,Right,"November 12, 2005","October 26, 1985",12 years
268,Paul George,georgpa01,203,99,-1,2,1,3,-1,219731637,Right,"October 27, 2010","May 2, 1990",12 years
269,George Hill,hillge01,193,85,1,-1,-1,-1,-1,109331400,Right,"November 4, 2008","May 4, 1986",14 years
270,Jordan Hill,hilljo01,208,106,-1,-1,-1,2,1,32116067,Right,"October 28, 2009","July 27, 1987",8 years
271,Solomon Hill,hillso01,198,102,-1,-1,1,2,-1,56408067,Right,"October 29, 2013","March 18, 1991",9 years
272,Ian Mahinmi,mahinia01,211,118,-1,-1,-1,-1,1,83789796,Right,"October 30, 2007","November 5, 1986",12 years
273,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,59418077,Left,"November 14, 2005","March 18, 1987",16 years
274,Glenn Robinson III,robingl02,198,100,-1,2,1,-1,-1,10815938,Right,"November 14, 2014","January 8, 1994",7 years
275,Rodney Stuckey,stuckro01,196,95,1,2,-1,-1,-1,48057071,Right,"December 21, 2007","April 21, 1986",10 years
276,Myles Turner,turnemy01,211,113,-1,-1,-1,-1,1,63301804,Right,"October 29, 2015","March 24, 1996",7 years
277,Shayne Whittington,whittsh01,211,113,-1,-1,-1,1,-1,1352395,Right,"November 8, 2014","March 27, 1991",2 years
278,Joe Young,youngjo01,188,81,1,-1,-1,-1,-1,3523724,Right,"October 28, 2015","June 27, 1992",3 years
279,Keith Appling,applike01,185,83,1,-1,-1,-1,-1,161776,Right,"January 18, 2016","February 13, 1992",1 year
280,Dewayne Dedmon,dedmode01,213,111,-1,-1,-1,-1,1,39750958,Right,"November 18, 2013","August 12, 1989",9 years
281,Evan Fournier,fournev01,201,92,-1,1,2,-1,-1,109149102,Right,"October 31, 2012","October 29, 1992",10 years
282,Aaron Gordon,gordoaa01,203,106,-1,-1,2,1,-1,94019460,Right,"October 28, 2014","September 16, 1995",8 years
283,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,173965874,Right,"January 7, 2012","July 15, 1992",11 years
284,Mario Hezonja,hezonma01,203,99,-1,-1,1,2,-1,21943796,Right,"October 28, 2015","February 25, 1995",5 years
285,Ersan İlyasova,ilyaser01,206,106,-1,-1,-1,1,-1,68722811,Right,"November 1, 2006","May 15, 1987",13 years
286,Brandon Jennings,jennibr01,185,77,1,-1,-1,-1,-1,40507340,Left,"October 30, 2009","September 23, 1989",9 years
287,Devyn Marble,marblde01,198,90,-1,1,-1,-1,-1,1729938,Right,"October 28, 2014","September 21, 1992",2 years
288,Shabazz Napier,napiesh01,183,79,1,-1,-1,-1,-1,10032283,Right,"October 29, 2014","July 14, 1991",6 years
289,Andrew Nicholson,nichoan01,206,113,-1,-1,-1,1,-1,27137736,Right,"November 2, 2012","December 8, 1989",5 years
290,Victor Oladipo,oladivi01,193,96,2,1,-1,-1,-1,107877081,Right,"October 29, 2013","May 4, 1992",9 years
291,Elfrid Payton,paytoel01,190,88,1,-1,-1,-1,-1,29856044,Right,"October 28, 2014","February 22, 1994",8 years
292,Jason Smith,smithja02,213,108,-1,-1,-1,2,1,36919993,Right,"October 31, 2007","March 2, 1986",11 years
293,Nikola Vučević,vucevni01,208,117,-1,-1,-1,-1,1,133958980,Right,"December 28, 2011","October 24, 1990",11 years
294,C.J. Watson,watsocj01,188,79,1,-1,-1,-1,-1,23460213,Right,"January 9, 2008","April 17, 1984",10 years
295,Joel Anthony,anthojo01,206,111,-1,-1,-1,2,1,23377987,Left,"November 27, 2007","August 9, 1982",10 years
296,Aron Baynes,baynear01,208,117,-1,-1,-1,-1,1,38241922,Right,"January 25, 2013","December 9, 1986",9 years
297,Steve Blake,blakest01,190,78,1,-1,-1,-1,-1,36994442,Right,"October 29, 2003","February 26, 1980",13 years
298,Reggie Bullock,bullore01,198,92,-1,2,1,-1,-1,28593804,Right,"October 29, 2013","March 16, 1991",9 years
299,Kentavious Caldwell-Pope,caldwke01,196,92,-1,1,-1,-1,-1,74942697,Right,"October 30, 2013","February 18, 1993",9 years
300,Spencer Dinwiddie,dinwisp01,196,97,1,2,-1,-1,-1,44654633,Right,"October 29, 2014","April 6, 1993",8 years
301,Andre Drummond,drumman01,208,126,-1,-1,-1,-1,1,139992472,Right,"October 31, 2012","August 10, 1993",10 years
302,Justin Harper,harpeju01,208,102,-1,-1,-1,1,-1,1392889,Right,"December 26, 2011","August 30, 1989",3 years
303,Darrun Hilliard,hillida01,198,92,-1,1,-1,-1,-1,1399729,Left,"November 23, 2015","April 13, 1993",3 years
304,Reggie Jackson,jacksre01,188,94,1,2,-1,-1,-1,97890175,Right,"December 31, 2011","April 16, 1990",11 years
305,Stanley Johnson,johnsst04,198,109,-1,-1,1,2,-1,21646140,Right,"October 27, 2015","May 29, 1996",7 years
306,Jodie Meeks,meeksjo01,193,95,-1,1,-1,-1,-1,31190761,Right,"November 3, 2009","August 21, 1987",10 years
307,Marcus Morris,morrima03,203,98,-1,-1,2,1,-1,74225409,Right,"December 26, 2011","September 2, 1989",11 years
308,Anthony Tolliver,tollian01,203,108,-1,-1,2,1,-1,35198114,Right,"November 7, 2008","June 1, 1985",13 years
309,Darrell Arthur,arthuda01,206,106,-1,-1,2,1,-1,40687487,Right,"October 29, 2008","March 25, 1988",9 years
310,Will Barton,bartowi01,198,82,-1,1,2,-1,-1,66609472,Right,"November 2, 2012","January 6, 1991",10 years
311,Kenneth Faried,farieke01,203,99,-1,-1,-1,1,2,57138200,Right,"December 28, 2011","November 19, 1989",8 years
312,Danilo Gallinari,gallida01,208,105,-1,3,1,2,-1,177685814,Right,"October 29, 2008","August 8, 1988",13 years
313,Erick Green,greener01,193,83,1,-1,-1,-1,-1,706754,Right,"November 7, 2014","May 9, 1991",2 years
314,Gary Harris,harriga01,193,95,-1,1,-1,-1,-1,81312615,Right,"November 14, 2014","September 14, 1994",8 years
315,Nikola Jokić,jokicni01,211,128,-1,-1,-1,-1,1,115361091,Right,"October 28, 2015","February 19, 1995",7 years
316,Sean Kilpatrick,kilpase01,193,95,-1,1,-1,-1,-1,6108580,Right,"March 19, 2015","January 6, 1990",4 years
317,Joffrey Lauvergne,lauvejo01,211,99,-1,-1,-1,2,1,6734025,Right,"February 22, 2015","September 30, 1991",4 years
318,Mike Miller,millemi01,203,98,-1,2,1,-1,-1,93176913,Right,"October 31, 2000","February 19, 1980",17 years
319,Emmanuel Mudiay,mudiaem01,190,90,1,-1,-1,-1,-1,15868602,Right,"October 28, 2015","March 5, 1996",6 years
320,Jameer Nelson,nelsoja01,183,86,1,-1,-1,-1,-1,70106370,Right,"November 3, 2004","February 9, 1982",14 years
321,Jusuf Nurkić,nurkiju01,211,131,-1,-1,-1,-1,1,56473305,Right,"October 29, 2014","August 23, 1994",8 years
322,Kostas Papanikolaou,papanko01,203,102,-1,-1,1,-1,-1,5150000,Left,"October 28, 2014","July 31, 1990",2 years
323,JaKarr Sampson,sampsja02,201,97,-1,-1,1,2,-1,5084124,Right,"October 29, 2014","March 20, 1993",6 years
324,Axel Toupane,toupaax01,201,89,-1,-1,1,-1,-1,245581,Right,"March 4, 2016","July 23, 1992",3 years
325,Cameron Bairstow,bairsca01,206,113,-1,-1,-1,2,1,1352395,Right,"October 29, 2014","December 7, 1990",2 years
326,Aaron Brooks,brookaa01,183,73,1,-1,-1,-1,-1,20144233,Right,"November 17, 2007","January 14, 1985",10 years
327,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,180936466,Right,"January 1, 2012","September 14, 1989",11 years
328,Mike Dunleavy,dunlemi02,206,104,-1,2,1,3,-1,84513176,Right,"October 30, 2002","September 15, 1980",15 years
329,Cristiano Felício,feliccr01,211,122,-1,-1,-1,-1,1,33399726,Right,"November 9, 2015","July 7, 1992",6 years
330,Pau Gasol,gasolpa01,213,113,-1,-1,-1,2,1,225440912,Right,"November 1, 2001","July 6, 1980",18 years
331,Taj Gibson,gibsota01,206,105,-1,-1,-1,1,2,83661939,Right,"October 29, 2009","June 24, 1985",13 years
332,Doug McDermott,mcderdo01,201,102,-1,-1,1,2,-1,46186435,Right,"October 29, 2014","January 3, 1992",8 years
333,Nikola Mirotić,mirotni01,208,113,-1,-1,-1,1,-1,41631175,Right,"October 29, 2014","February 11, 1991",5 years
334,E'Twaun Moore,mooreet01,190,86,2,1,-1,-1,-1,42345931,Right,"December 25, 2011","February 25, 1989",10 years
335,Joakim Noah,noahjo01,211,104,-1,-1,-1,-1,1,144770972,Right,"November 6, 2007","February 25, 1985",13 years
336,Bobby Portis,portibo01,208,113,-1,-1,-1,1,2,29826106,Right,"November 3, 2015","February 10, 1995",7 years
337,Derrick Rose,rosede01,188,90,1,-1,-1,-1,-1,149880324,Right,"October 28, 2008","October 4, 1988",13 years
338,Tony Snell,snellto01,198,96,-1,1,2,-1,-1,53175288,Right,"October 29, 2013","November 10, 1991",9 years
339,Eric Bledsoe,bledser01,185,97,1,2,-1,-1,-1,126801423,Right,"October 27, 2010","December 9, 1989",12 years
340,Devin Booker,bookede01,196,93,-1,1,-1,-1,-1,98388565,Right,"October 28, 2015","October 30, 1996",7 years
341,Lorenzo Brown,brownlo01,196,85,1,-1,-1,-1,-1,1311827,Right,"November 20, 2013","August 26, 1990",5 years
342,Tyson Chandler,chandty01,213,106,-1,-1,-1,2,1,189930046,Right,"October 31, 2001","October 2, 1982",19 years
343,Bryce Cotton,cottobr01,185,74,1,-1,-1,-1,-1,495485,Right,"February 27, 2015","August 11, 1992",2 years
344,Archie Goodwin,goodwar01,196,90,2,1,-1,-1,-1,5721023,Right,"October 30, 2013","August 17, 1994",4 years
345,Cory Jefferson,jeffeco01,206,98,-1,-1,-1,1,-1,928785,Right,"October 29, 2014","December 26, 1990",2 years
346,Brandon Knight,knighbr03,188,82,1,2,-1,-1,-1,80442795,Right,"December 26, 2011","December 2, 1991",9 years
347,Alex Len,lenal01,213,113,-1,-1,-1,-1,1,35726352,Right,"October 30, 2013","June 16, 1993",9 years
348,Jon Leuer,leuerjo01,208,103,-1,-1,-1,1,2,44238299,Right,"December 26, 2011","May 14, 1989",8 years
349,Phil Pressey,pressph01,180,79,1,-1,-1,-1,-1,1135665,Right,"October 30, 2013","February 17, 1991",3 years
350,Ronnie Price,pricero01,188,86,1,2,-1,-1,-1,16597596,Right,"November 1, 2005","June 21, 1983",12 years
351,Mirza Teletović,teletmi01,206,109,-1,-1,2,1,-1,43187150,Right,"November 5, 2012","September 18, 1985",6 years
352,P.J. Tucker,tuckepj01,196,111,-1,3,1,2,-1,57437354,Right,"November 1, 2006","May 5, 1985",11 years
353,T.J. Warren,warretj01,203,99,-1,-1,1,-1,-1,56526051,Right,"November 9, 2014","September 5, 1993",7 years
354,Sonny Weems,weemsso01,198,92,-1,1,2,-1,-1,4832923,Right,"January 17, 2009","July 8, 1986",4 years
355,Alan Williams,willial03,203,120,-1,-1,-1,1,2,6988921,Right,"March 17, 2016","January 28, 1993",4 years
356,Chris Andersen,anderch01,208,111,-1,-1,-1,2,1,38507101,Right,"November 23, 2001","July 7, 1978",15 years
357,Chris Bosh,boshch01,211,106,-1,-1,-1,2,1,242110053,Left,"October 29, 2003","March 24, 1984",13 years
358,Mario Chalmers,chalmma01,188,86,1,-1,-1,-1,-1,24872315,Right,"October 29, 2008","May 19, 1986",9 years
359,Luol Deng,denglu01,206,107,-1,-1,1,2,-1,168461551,Right,"November 5, 2004","April 16, 1985",15 years
360,Goran Dragić,dragigo01,190,86,1,2,-1,-1,-1,152462432,Left,"October 29, 2008","May 6, 1986",14 years
361,Gerald Green,greenge01,198,92,-1,1,2,-1,-1,24511048,Right,"February 3, 2006","January 26, 1986",12 years
362,Udonis Haslem,hasleud01,203,106,-1,-1,-1,1,2,67196194,Right,"October 28, 2003","June 9, 1980",19 years
363,Joe Johnson,johnsjo02,201,108,-1,1,2,-1,-1,220412627,Right,"October 30, 2001","June 29, 1981",18 years
364,Tyler Johnson,johnsty01,190,84,1,2,-1,-1,-1,53443130,Left,"January 14, 2015","May 7, 1992",8 years
365,Josh McRoberts,mcrobjo01,208,108,-1,-1,-1,1,2,34288647,Left,"November 19, 2007","February 28, 1987",11 years
366,Josh Richardson,richajo01,196,90,-1,1,2,-1,-1,44836167,Right,"November 5, 2015","September 15, 1993",7 years
367,Jarnell Stokes,stokeja01,206,119,-1,-1,-1,2,1,1720059,Right,"November 17, 2014","January 7, 1994",3 years
368,Amar'e Stoudemire,stoudam01,208,111,-1,-1,-1,1,2,167683566,Right,"October 30, 2002","November 16, 1982",14 years
369,Beno Udrih,udrihbe01,190,92,1,2,-1,-1,-1,44739048,Left,"November 3, 2004","July 5, 1982",13 years
370,Dwyane Wade,wadedw01,193,99,2,1,-1,-1,-1,198936935,Right,"October 28, 2003","January 17, 1982",16 years
371,Briante Weber,weberbr01,188,74,1,-1,-1,-1,-1,838791,Right,"March 11, 2016","December 29, 1992",3 years
372,Hassan Whiteside,whiteha01,213,120,-1,-1,-1,-1,1,105685499,Right,"October 27, 2010","June 13, 1989",10 years
373,Justise Winslow,winslju01,198,100,-1,3,1,2,-1,41131565,Left,"October 28, 2015","March 26, 1996",7 years
374,Dorell Wright,wrighdo01,206,92,-1,-1,1,-1,-1,28716258,Right,"February 5, 2005","December 2, 1985",12 years
375,Jordan Adams,adamsjo01,196,94,-1,1,-1,-1,-1,4213800,Right,"November 3, 2014","July 8, 1994",2 years
376,Tony Allen,allento01,193,96,3,1,2,-1,-1,40698419,Right,"November 3, 2004","January 11, 1982",14 years
377,Matt Barnes,barnema02,201,102,-1,-1,1,2,-1,35675098,Right,"January 19, 2004","March 9, 1980",14 years
378,Vince Carter,cartevi01,198,99,-1,1,2,3,-1,172586084,Right,"February 5, 1999","January 26, 1977",22 years
379,Mike Conley,conlemi01,185,79,1,-1,-1,-1,-1,229812026,Left,"November 7, 2007","October 11, 1987",15 years
380,Jordan Farmar,farmajo01,188,81,1,-1,-1,-1,-1,18706138,Right,"October 31, 2006","November 30, 1986",10 years
381,Marc Gasol,gasolma01,211,115,-1,-1,-1,-1,1,185797591,Right,"October 29, 2008","January 29, 1985",13 years
382,JaMychal Green,greenja01,203,102,-1,-1,-1,1,-1,38251936,Right,"January 18, 2015","June 21, 1990",8 years
383,Jarell Martin,martija01,208,108,-1,-1,-1,1,-1,6404604,Right,"December 18, 2015","May 24, 1994",4 years
384,Xavier Munford,munfoxa02,188,81,-1,1,-1,-1,-1,89588,Right,"March 17, 2016","June 1, 1992",2 years
385,Zach Randolph,randoza01,206,113,-1,-1,-1,1,2,199124765,Left,"October 30, 2001","July 16, 1981",17 years
386,Russ Smith,smithru01,183,74,1,-1,-1,-1,-1,1632964,Right,"November 4, 2014","April 19, 1991",2 years
387,Elliot Williams,williel01,196,86,2,1,-1,-1,-1,4647474,Left,"December 27, 2011","June 20, 1989",4 years
388,Brandan Wright,wrighbr03,208,95,-1,-1,-1,1,2,37760133,Left,"November 6, 2007","October 5, 1987",10 years
389,Giannis Antetokounmpo,antetgi01,211,109,3,4,2,1,-1,147960110,Right,"October 30, 2013","December 6, 1994",9 years
390,Jerryd Bayless,bayleje01,190,90,1,2,-1,-1,-1,48606520,Right,"October 28, 2008","August 20, 1988",11 years
391,Michael Carter-Williams,cartemi01,196,86,1,2,-1,-1,-1,22880203,Right,"October 30, 2013","October 10, 1991",8 years
392,Chris Copeland,copelch01,206,108,-1,-1,1,2,-1,7708604,Right,"November 2, 2012","March 17, 1984",4 years
393,Tyler Ennis,ennisty01,190,87,1,-1,-1,-1,-1,6511265,Right,"October 29, 2014","August 24, 1994",4 years
394,John Henson,hensojo01,206,99,-1,-1,-1,2,1,53770183,Right,"November 7, 2012","December 28, 1990",8 years
395,Damien Inglis,inglida01,203,111,-1,-1,1,-1,-1,1675000,Right,"October 28, 2015","May 20, 1995",1 year
396,O.J. Mayo,mayooj01,196,95,-1,1,-1,-1,-1,46149437,Right,"October 29, 2008","November 5, 1987",8 years
397,Khris Middleton,middlkh01,201,100,-1,2,1,-1,-1,158632891,Right,"November 10, 2012","August 12, 1991",10 years
398,Greg Monroe,monrogr01,211,120,-1,-1,-1,2,1,76429132,Left,"October 30, 2010","June 4, 1990",10 years
399,Johnny O'Bryant,obryajo01,206,116,-1,-1,-1,1,-1,3361535,Right,"December 17, 2014","June 1, 1993",4 years
400,Jabari Parker,parkeja01,203,111,-1,-1,-1,1,-1,56838729,Right,"October 29, 2014","March 15, 1995",8 years
401,Miles Plumlee,plumlmi01,211,112,-1,-1,-1,-1,1,55473974,Right,"November 5, 2012","September 1, 1988",7 years
402,Greivis Vásquez,vasqugr01,198,98,1,-1,-1,-1,-1,22838814,Right,"October 30, 2010","January 16, 1987",7 years
403,Rashad Vaughn,vaughra01,198,91,-1,1,-1,-1,-1,5599378,Right,"October 28, 2015","August 16, 1996",3 years
404,Andrea Bargnani,bargnan01,213,111,-1,-1,-1,2,1,73519408,Right,"November 1, 2006","October 26, 1985",10 years
405,Bojan Bogdanović,bogdabo02,201,102,-1,-1,1,2,-1,84597163,Right,"October 29, 2014","April 18, 1989",8 years
406,Markel Brown,brownma02,190,86,-1,1,-1,-1,-1,1352395,Right,"November 22, 2014","January 29, 1992",3 years
407,Wayne Ellington,ellinwa01,193,93,-1,1,-1,-1,-1,48435466,Right,"October 28, 2009","November 29, 1987",13 years
408,Rondae Hollis-Jefferson,holliro01,198,98,-1,-1,1,2,-1,9605710,Left,"October 28, 2015","January 3, 1995",6 years
409,Jarrett Jack,jackja01,190,90,1,2,-1,-1,-1,47430938,Right,"November 2, 2005","October 28, 1983",13 years
410,Sergey Karasev,karasse01,201,94,-1,2,1,-1,-1,4601520,Left,"November 2, 2013","October 26, 1993",3 years
411,Shane Larkin,larkish01,180,79,1,-1,-1,-1,-1,6114422,Right,"November 18, 2013","October 2, 1992",4 years
412,Brook Lopez,lopezbr01,213,127,-1,-1,-1,-1,1,159179511,Right,"October 29, 2008","April 1, 1988",14 years
413,Chris McCullough,mcculch01,211,90,-1,-1,-1,1,-1,3803102,Right,"February 8, 2016","February 5, 1995",3 years
414,Willie Reed,reedwi02,208,99,-1,-1,-1,-1,1,3434354,Right,"December 4, 2015","May 16, 1990",3 years
415,Thomas Robinson,robinth01,208,107,-1,-1,-1,1,-1,12611701,Right,"October 31, 2012","March 17, 1991",5 years
416,Henry Sims,simshe01,208,112,-1,-1,-1,-1,1,1151865,Right,"March 4, 2013","March 27, 1990",4 years
417,Donald Sloan,sloando01,190,92,1,2,-1,-1,-1,3342417,Right,"January 11, 2012","January 15, 1988",5 years
418,Thaddeus Young,youngth01,203,106,-1,-1,-1,1,-1,137132787,Left,"November 7, 2007","June 21, 1988",15 years
419,Arron Afflalo,afflaar01,196,95,-1,1,2,-1,-1,58852159,Right,"November 1, 2007","October 15, 1985",11 years
420,Lou Amundson,amundlo01,206,99,-1,-1,-1,1,-1,11864489,Right,"February 24, 2007","December 7, 1982",10 years
421,Thanasis Antetokounmpo,antetth01,198,99,-1,-1,1,-1,-1,4982395,Right,"January 29, 2016","July 18, 1992",4 years
422,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,266350839,Right,"October 29, 2003","May 29, 1984",19 years
423,José Calderón,caldejo01,190,90,1,2,-1,-1,-1,85737295,Right,"November 2, 2005","September 28, 1981",14 years
424,Cleanthony Early,earlycl01,203,95,-1,-1,1,-1,-1,1352395,Right,"October 29, 2014","April 17, 1991",2 years
425,Langston Galloway,gallola01,185,90,2,1,-1,-1,-1,29287512,Right,"January 7, 2015","December 9, 1991",8 years
426,Jerian Grant,grantje02,193,92,1,2,-1,-1,-1,7814842,Right,"October 28, 2015","October 9, 1992",5 years
427,Robin Lopez,lopezro01,213,127,-1,-1,-1,-1,1,96459944,Right,"October 29, 2008","April 1, 1988",14 years
428,Kyle O'Quinn,oquinky01,206,113,-1,-1,-1,2,1,20708081,Right,"November 2, 2012","March 26, 1990",8 years
429,Kristaps Porziņģis,porzikr01,221,108,-1,-1,-1,1,2,107053494,Right,"October 28, 2015","August 2, 1995",6 years
430,Kevin Séraphin,serapke01,206,129,-1,-1,-1,2,1,16300886,Right,"November 16, 2010","December 7, 1989",7 years
431,Lance Thomas,thomala01,203,108,-1,-1,2,1,-1,24256843,Right,"December 28, 2011","April 24, 1988",9 years
432,Sasha Vujačić,vujacsa01,201,88,2,1,-1,-1,-1,22254895,Right,"November 3, 2004","March 8, 1984",10 years
433,Derrick Williams,willide02,203,108,-1,-1,2,1,-1,30882096,Right,"December 26, 2011","May 25, 1991",7 years
434,Trevor Booker,booketr01,203,103,-1,-1,-1,1,-1,34318096,Left,"October 28, 2010","November 25, 1987",8 years
435,Trey Burke,burketr01,183,83,1,-1,-1,-1,-1,22019147,Right,"November 20, 2013","November 12, 1992",9 years
436,Alec Burks,burksal01,198,97,-1,1,2,-1,-1,69034240,Right,"December 27, 2011","July 20, 1991",11 years
437,Derrick Favors,favorde01,206,120,-1,-1,-1,1,2,119783722,Right,"October 27, 2010","July 15, 1991",12 years
438,Rudy Gobert,goberru01,216,117,-1,-1,-1,-1,1,138598196,Right,"October 30, 2013","June 26, 1992",9 years
439,Gordon Hayward,haywago01,201,102,-1,-1,1,2,-1,209347778,Right,"October 27, 2010","March 23, 1990",12 years
440,Rodney Hood,hoodro01,203,94,-1,1,2,3,-1,27910066,Left,"October 29, 2014","October 20, 1992",8 years
441,Joe Ingles,inglejo01,203,99,-1,-1,1,2,-1,66696543,Left,"October 29, 2014","October 2, 1987",8 years
442,Chris Johnson,johnsch04,198,93,-1,-1,1,-1,-1,1342209,Left,"January 23, 2013","April 29, 1990",4 years
443,Trey Lyles,lylestr01,206,106,-1,-1,-1,1,-1,23886049,Right,"October 28, 2015","November 5, 1995",7 years
444,Elijah Millsap,millsel01,198,102,-1,1,-1,-1,-1,627678,Right,"January 5, 2015","August 12, 1987",3 years
445,Raul Neto,netora01,185,81,1,-1,-1,-1,-1,11006339,Right,"October 28, 2015","May 19, 1992",7 years
446,J.J. O'Brien,obriejj01,201,103,-1,-1,1,-1,-1,105888,Right,"January 16, 2016","April 8, 1992",1 year
447,Tibor Pleiß,pleisti01,221,116,-1,-1,-1,-1,1,6500000,Right,"October 30, 2015","November 2, 1989",1 year
448,Jeff Withey,witheje01,213,104,-1,-1,-1,-1,1,4846954,Right,"November 1, 2013","March 7, 1990",5 years
449,Elton Brand,brandel01,203,124,-1,-1,-1,1,2,169229324,Right,"November 3, 1999","March 11, 1979",17 years
450,Isaiah Canaan,canaais01,183,91,1,2,-1,-1,-1,5355584,Right,"December 25, 2013","May 21, 1991",6 years
451,Robert Covington,covinro01,201,94,-1,-1,1,2,3,66742926,Right,"January 18, 2014","December 14, 1990",9 years
